"id","ville_code_postal","ville_nom","ville_departement","lng","lat","pays","departement_id"
"30713","76460","DROSAY","76","0.733333","49.8","FR","76"
"30714","76590","LES CENT-ACRES","76","1.15","49.7667","FR","76"
"30715","76560","BENESVILLE","76","0.833333","49.75","FR","76"
"30716","76590","LE CATELIER","76","1.15","49.75","FR","76"
"30717","76450","SAINT-VAAST-DIEPPEDALLE","76","0.716667","49.75","FR","76"
"30718","76540","ECRETTEVILLE-SUR-MER","76","0.483333","49.8","FR","76"
"30719","76450","OUAINVILLE","76","0.583333","49.7833","FR","76"
"30720","76760","LINDEBEUF","76","0.916667","49.7","FR","76"
"30721","76720","HEUGLEVILLE-SUR-SCIE","76","1.1","49.7333","FR","76"
"30722","76640","YEBLERON","76","0.533333","49.6333","FR","76"
"30723","76790","BORDEAUX-SAINT-CLAIR","76","0.25","49.7","FR","76"
"30724","76340","MONCHAUX-SORENG","76","1.58333","49.95","FR","76"
"30725","76760","ECTOT-L'AUBER","76","0.933333","49.65","FR","76"
"30726","76660","SAINTE-AGATHE-D'ALIERMONT","76","1.31667","49.8333","FR","76"
"30727","76280","HERMEVILLE","76","0.266667","49.6","FR","76"
"30728","76450","LE HANOUARD","76","0.666667","49.7333","FR","76"
"30729","76360","PISSY-POVILLE","76","1","49.5333","FR","76"
"30730","76270","QUIEVRECOURT","76","1.41667","49.7333","FR","76"
"30731","76430","LA CERLANGUE","76","0.416667","49.5","FR","76"
"30732","76340","RIEUX","76","1.58333","49.9333","FR","76"
"30733","76700","HARFLEUR","76","0.2","49.5","FR","76"
"30734","76460","INGOUVILLE","76","0.683333","49.8333","FR","76"
"30735","76590","SAINT-CRESPIN","76","1.11667","49.7833","FR","76"
"30736","76810","GREUVILLE","76","0.916667","49.8167","FR","76"
"30737","76780","NOLLEVAL","76","1.48333","49.5","FR","76"
"30738","76450","CANOUVILLE","76","0.6","49.8","FR","76"
"30739","76520","FRESNE-LE-PLAN","76","1.3","49.4167","FR","76"
"30740","76640","ENVRONVILLE","76","0.666667","49.6667","FR","76"
"30741","76920","AMFREVILLE-LA-MI-VOIE","76","1.11667","49.4","FR","76"
"30742","76400","FROBERVILLE","76","0.333333","49.7167","FR","76"
"30743","76117","INCHEVILLE","76","1.5","50.0167","FR","76"
"30744","76440","ROUVRAY-CATILLON","76","1.48333","49.5667","FR","76"
"30745","76630","AUQUEMESNIL","76","1.33333","49.95","FR","76"
"30746","76400","MANIQUERVILLE","76","0.333333","49.7","FR","76"
"30747","76550","OFFRANVILLE","76","1.05","49.8667","FR","76"
"30748","76560","AMFREVILLE-LES-CHAMPS","76","0.816667","49.7","FR","76"
"30749","76340","REALCAMP","76","1.63333","49.85","FR","76"
"30750","76560","ROBERTOT","76","0.7","49.7167","FR","76"
"30751","76590","TORCY-LE-GRAND","76","1.18333","49.8","FR","76"
"30752","76220","DAMPIERRE-EN-BRAY","76","1.65917","49.5317","FR","76"
"30753","76270","MENONVAL","76","1.5","49.7667","FR","76"
"30754","76580","LE TRAIT","76","0.816667","49.4667","FR","76"
"30755","76540","GERPONVILLE","76","0.566667","49.75","FR","76"
"30756","76450","CLASVILLE","76","0.616667","49.8","FR","76"
"30757","76260","MILLEBOSC","76","1.5","49.9667","FR","76"
"30758","76430","SAINT-VINCENT-CRAMESNIL","76","0.366667","49.5","FR","76"
"30759","76890","VASSONVILLE","76","1.09278","49.6948","FR","76"
"30760","76750","BOSC-EDELINE","76","1.43333","49.5667","FR","76"
"30761","76680","MAUCOMBLE","76","1.33333","49.6833","FR","76"
"30762","76160","BOIS-D'ENNEBOURG","76","1.25","49.4333","FR","76"
"30763","76400","EPREVILLE","76","0.366667","49.7","FR","76"
"30764","76210","BEUZEVILLETTE","76","0.533333","49.5667","FR","76"
"30765","76370","MARTIN-EGLISE","76","1.15","49.9","FR","76"
"30766","76640","FOUCART","76","0.6","49.6167","FR","76"
"30767","76660","CROIXDALLE","76","1.36667","49.8167","FR","76"
"30768","76730","SAINT-MARDS","76","1.01667","49.7667","FR","76"
"30769","76730","OMONVILLE","76","1.05","49.8","FR","76"
"30770","76430","SANDOUVILLE","76","0.316667","49.5","FR","76"
"30771","76690","CLAVILLE-MOTTEVILLE","76","1.2","49.6","FR","76"
"30772","76950","LES GRANDES-VENTES","76","1.23333","49.7833","FR","76"
"30773","76730","LAMMERVILLE","76","0.983333","49.8","FR","76"
"30774","76560","SOMMESNIL","76","0.666667","49.7167","FR","76"
"30775","76450","VITTEFLEUR","76","0.65","49.8167","FR","76"
"30776","76780","LA HALLOTIERE","76","1.46667","49.5167","FR","76"
"30777","76260","MONCHY-SUR-EU","76","1.45","50","FR","76"
"30778","76190","VALLIQUERVILLE","76","0.683333","49.6167","FR","76"
"30779","76640","SAINT-PIERRE-LAVIS","76","0.633333","49.6667","FR","76"
"30780","76730","TOCQUEVILLE-EN-CAUX","76","0.9","49.7833","FR","76"
"30781","76660","FREAUVILLE","76","1.41667","49.8333","FR","76"
"30782","76690","CLERES","76","1.11667","49.6","FR","76"
"30783","76190","BETTEVILLE","76","0.8","49.55","FR","76"
"30784","76440","LE FOSSE","76","1.56667","49.6","FR","76"
"30785","76230","ISNEAUVILLE","76","1.15","49.5","FR","76"
"30786","76690","SAINT-GEORGES-SUR-FONTAINE","76","1.18333","49.55","FR","76"
"30787","76190","ETOUTTEVILLE","76","0.783333","49.6667","FR","76"
"30788","76280","HEUQUEVILLE","76","0.148889","49.6156","FR","76"
"30789","76570","FRESQUIENNES","76","1.00472","49.5637","FR","76"
"30790","76110","VATTETOT-SOUS-BEAUMONT","76","0.45","49.6333","FR","76"
"30791","76450","BERTREVILLE","76","0.583333","49.7667","FR","76"
"30792","76730","SAANE-SAINT-JUST","76","0.933333","49.7667","FR","76"
"30793","76720","CROPUS","76","1.15","49.7333","FR","76"
"30794","76480","SAINT-PAER","76","0.883333","49.5167","FR","76"
"30795","76190","LA FOLLETIERE","76","0.8","49.5667","FR","76"
"30796","76150","LA VAUPALIERE","76","1.01667","49.4833","FR","76"
"30797","76270","SAINT-SAIRE","76","1.5","49.7","FR","76"
"30798","76190","BOIS-HIMONT","76","0.7","49.5833","FR","76"
"30799","76190","AUTRETOT","76","0.733333","49.65","FR","76"
"30800","76160","BOIS-L'EVEQUE","76","1.26667","49.45","FR","76"
"30801","76740","AUTIGNY","76","0.866667","49.8","FR","76"
"30802","76710","MONTVILLE","76","1.07556","49.5464","FR","76"
"30803","76340","BAZINVAL","76","1.55","49.9667","FR","76"
"30804","76570","CIDEVILLE","76","0.9","49.6167","FR","76"
"30805","76630","SAINT-QUENTIN-AU-BOSC","76","1.33333","49.9333","FR","76"
"30806","76710","BOSC-GUERARD-SAINT-ADRIEN","76","1.11667","49.55","FR","76"
"30807","76740","CRASVILLE-LA-ROCQUEFORT","76","0.866667","49.8","FR","76"
"30808","76630","ENVERMEU","76","1.26667","49.9","FR","76"
"30809","76800","SAINT-ETIENNE-DU-ROUVRAY","76","1.1","49.3833","FR","76"
"30810","76940","HEURTEAUVILLE","76","0.816667","49.45","FR","76"
"30811","76540","THIERGEVILLE","76","0.516667","49.7167","FR","76"
"30812","76430","ETAINHUS","76","0.316667","49.5667","FR","76"
"30813","76133","SAINT-MARTIN-DU-BEC","76","0.2","49.6","FR","76"
"30814","76740","ERMENOUVILLE","76","0.783333","49.8","FR","76"
"30815","76590","MANEHOUVILLE","76","1.08333","49.8333","FR","76"
"30816","76270","VATIERVILLE","76","1.5","49.7833","FR","76"
"30817","76810","LUNERAY","76","0.916667","49.8333","FR","76"
"30818","76690","SAINT-GERMAIN-SOUS-CAILLY","76","1.21667","49.5833","FR","76"
"30819","76890","SAINT-PIERRE-BENOUVILLE","76","0.966667","49.75","FR","76"
"30820","76590","CRIQUETOT-SUR-LONGUEVILLE","76","1.08333","49.7833","FR","76"
"30821","76210","GRUCHET-LE-VALASSE","76","0.483333","49.55","FR","76"
"30822","76510","SAINT-AUBIN-LE-CAUF","76","1.18333","49.8667","FR","76"
"30823","76590","LINTOT-LES-BOIS","76","1.06667","49.8","FR","76"
"30824","76570","MESNIL-PANNEVILLE","76","0.9","49.5833","FR","76"
"30825","76590","ANNEVILLE-SUR-SCIE","76","1.08333","49.8333","FR","76"
"30826","76440","SAINT-MICHEL-D'HALESCOURT","76","1.66667","49.6084","FR","76"
"30827","76640","ALVIMARE","76","0.633333","49.6","FR","76"
"30828","76740","LA CHAPELLE-SUR-DUN","76","0.85","49.8667","FR","76"
"30829","76250","DEVILLE-LES-ROUEN","76","1.03333","49.4667","FR","76"
"30830","76770","MALAUNAY","76","1.03333","49.5333","FR","76"
"30831","76660","BAILLEUL-NEUVILLE","76","1.41667","49.8","FR","76"
"30832","76440","FORGES-LES-EAUX","76","1.55","49.6167","FR","76"
"30833","76440","RONCHEROLLES-EN-BRAY","76","1.46667","49.6167","FR","76"
"30834","76150","MAROMME","76","1.03333","49.4667","FR","76"
"30835","76510","SAINT-NICOLAS-D'ALIERMONT","76","1.21667","49.8833","FR","76"
"30836","76690","SAINT-ANDRE-SUR-CAILLY","76","1.21667","49.55","FR","76"
"30837","76430","SAINT-ROMAIN-DE-COLBOSC","76","0.366667","49.5333","FR","76"
"30838","76750","BOSC-BORDEL","76","1.41667","49.6","FR","76"
"30839","76730","GUEURES","76","0.966667","49.8333","FR","76"
"30840","76330","SAINT-MAURICE-D'ETELAN","76","0.616667","49.4667","FR","76"
"30841","76110","BEC-DE-MORTAGNE","76","0.45","49.7","FR","76"
"30842","76220","CUY-SAINT-FIACRE","76","1.7","49.5167","FR","76"
"30843","76490","SAINT-ARNOULT","76","0.666667","49.5333","FR","76"
"30844","76360","VILLERS-ECALLES","76","0.916667","49.5333","FR","76"
"30845","76110","BENARVILLE","76","0.5","49.6667","FR","76"
"30846","76780","ARGUEIL","76","1.51667","49.5333","FR","76"
"30847","76590","SAINTE-FOY","76","1.13333","49.8","FR","76"
"30848","76570","HUGLEVILLE-EN-CAUX","76","0.983333","49.6333","FR","76"
"30849","76340","DANCOURT","76","1.55","49.9","FR","76"
"30850","76160","SAINT-MARTIN-DU-VIVIER","76","1.16667","49.4667","FR","76"
"30851","76170","SAINT-JEAN-DE-FOLLEVILLE","76","0.5","49.5167","FR","76"
"30852","76330","NOTRE-DAME-DE-GRAVENCHON","76","0.583333","49.4833","FR","76"
"30853","76890","VARNEVILLE-BRETTEVILLE","76","1.05","49.65","FR","76"
"30854","76560","SAINT-LAURENT-EN-CAUX","76","0.883333","49.75","FR","76"
"30855","76450","SAINT-MARTIN-AUX-BUNEAUX","76","0.55","49.8333","FR","76"
"30856","76560","BERVILLE","76","0.833333","49.7167","FR","76"
"30857","76760","AUZOUVILLE-L'ESNEVAL","76","0.883333","49.6333","FR","76"
"30858","76220","MOLAGNIES","76","1.7225","49.5203","FR","76"
"30859","76110","BRETTEVILLE-DU-GRAND-CAUX","76","0.392778","49.6645","FR","76"
"30860","76590","LA CHAUSSEE","76","1.11667","49.8333","FR","76"
"30861","76680","BOSC-BERENGER","76","1.25","49.6333","FR","76"
"30862","76730","LESTANVILLE","76","0.966667","49.75","FR","76"
"30863","76850","BOSC-LE-HARD","76","1.18333","49.6333","FR","76"
"30864","76520","FRANQUEVILLE-SAINT-PIERRE","76","1.18","49.4012","FR","76"
"30865","76220","AVESNES-EN-BRAY","76","1.66667","49.4667","FR","76"
"30866","76260","PONTS-ET-MARAIS","76","1.45","50.05","FR","76"
"30867","76210","PARC-D'ANXTOT","76","0.383333","49.5833","FR","76"
"30868","76540","THEROULDEVILLE","76","0.516667","49.7667","FR","76"
"30869","76940","SAINT-NICOLAS-DE-BLIQUETUIT","76","0.733333","49.5167","FR","76"
"30870","76780","LA CHAPELLE-SAINT-OUEN","76","1.43445","49.5353","FR","76"
"30871","76480","LE MESNIL-SOUS-JUMIEGES","76","0.866667","49.4167","FR","76"
"30872","76680","SAINT-HELLIER","76","1.18333","49.7333","FR","76"
"30873","76450","BERTHEAUVILLE","76","0.65","49.85","FR","76"
"30874","76640","BERMONVILLE","76","0.633333","49.6333","FR","76"
"30875","76400","TOUSSAINT","76","0.433333","49.7333","FR","76"
"30876","76170","TRIQUERVILLE","76","0.633333","49.5","FR","76"
"30877","76190","AUZEBOSC","76","0.733333","49.6","FR","76"
"30878","76430","EPRETOT","76","0.316667","49.5333","FR","76"
"30879","76260","ETALONDES","76","1.38333","50.0333","FR","76"
"30880","76190","SAINTE-MARIE-DES-CHAMPS","76","0.783333","49.6167","FR","76"
"30881","76490","CAUDEBEC-EN-CAUX","76","0.733333","49.5333","FR","76"
"30882","76960","NOTRE-DAME-DE-BONDEVILLE","76","1.05","49.4833","FR","76"
"30883","76170","SAINT-NICOLAS-DE-LA-TAILLE","76","0.466667","49.5167","FR","76"
"30884","76630","BAILLY-EN-RIVIERE","76","1.35","49.9167","FR","76"
"30885","76460","SAINTE-COLOMBE","76","0.766667","49.8","FR","76"
"30886","76520","MONTMAIN","76","1.25","49.4167","FR","76"
"30887","76190","HAUTOT-SAINT-SULPICE","76","0.75","49.6833","FR","76"
"30888","76116","GRAINVILLE-SUR-RY","76","1.3","49.4833","FR","76"
"30889","76420","BIHOREL","76","1.11667","49.4667","FR","76"
"30890","76490","MAULEVRIER-SAINTE-GERTRUDE","76","0.720556","49.5548","FR","76"
"30891","76113","SAINT-PIERRE-DE-MANNEVILLE","76","0.933333","49.4","FR","76"
"30892","76160","SAINT-JACQUES-SUR-DARNETAL","76","1.2","49.4333","FR","76"
"30893","76850","MONTREUIL-EN-CAUX","76","1.15","49.6833","FR","76"
"30894","76530","YVILLE-SUR-SEINE","76","0.883333","49.4","FR","76"
"30895","76490","SAINT-WANDRILLE-RANCON","76","0.766667","49.5333","FR","76"
"30896","76630","BIVILLE-SUR-MER","76","1.26667","49.9833","FR","76"
"30897","76590","LA CHAPELLE-DU-BOURGAY","76","1.15","49.8167","FR","76"
"30898","76680","POMMEREVAL","76","1.31667","49.7333","FR","76"
"30900","76520","BOOS","76","1.2","49.3833","FR","76"
"30901","76550","TOURVILLE-SUR-ARQUES","76","1.1","49.85","FR","76"
"30902","76890","SAINT-VICTOR-L'ABBAYE","76","1.11667","49.6667","FR","76"
"30903","76133","ROLLEVILLE","76","0.216667","49.5833","FR","76"
"30904","76190","VEAUVILLE-LES-BAONS","76","0.766667","49.65","FR","76"
"30905","76270","SAINT-GERMAIN-SUR-EAULNE","76","1.51667","49.7667","FR","76"
"30906","76760","VIBEUF","76","0.9","49.7","FR","76"
"30907","76190","ALLOUVILLE-BELLEFOSSE","76","0.683333","49.6","FR","76"
"30908","76190","SAINT-CLAIR-SUR-LES-MONTS","76","0.8","49.6","FR","76"
"30909","76190","FREVILLE","76","0.833333","49.5667","FR","76"
"30910","76260","SAINT-MARTIN-LE-GAILLARD","76","1.36667","49.9833","FR","76"
"30911","76590","GONNEVILLE-SUR-SCIE","76","1.08333","49.75","FR","76"
"30912","76640","SAINTE-MARGUERITE-SUR-FAUVILLE","76","0.6","49.6667","FR","76"
"30913","76190","BLACQUEVILLE","76","0.866667","49.5667","FR","76"
"30914","76460","NEVILLE","76","0.716667","49.8167","FR","76"
"30915","76480","EPINAY-SUR-DUCLAIR","76","0.85","49.5333","FR","76"
"30916","76400","GANZEVILLE","76","0.416667","49.7333","FR","76"
"30917","76520","YMARE","76","1.18333","49.35","FR","76"
"30918","76190","SAINT-AUBIN-DE-CRETOT","76","0.633333","49.5667","FR","76"
"30919","76260","SEPT-MEULES","76","1.41667","49.95","FR","76"
"30920","76860","SAINT-DENIS-D'ACLON","76","0.95","49.8667","FR","76"
"30921","76410","SOTTEVILLE-SOUS-LE-VAL","76","1.13333","49.3167","FR","76"
"30922","76680","SAINT-SAENS","76","1.28333","49.6667","FR","76"
"30923","76980","VEULES-LES-ROSES","76","0.8","49.8667","FR","76"
"30924","76680","SAINT-MARTIN-OSMONVILLE","76","1.29945","49.6395","FR","76"
"30925","76540","THEUVILLE-AUX-MAILLOTS","76","0.55","49.7667","FR","76"
"30926","76280","GONNEVILLE-LA-MALLET","76","0.216667","49.6333","FR","76"
"30927","76111","VATTETOT-SUR-MER","76","0.283333","49.7333","FR","76"
"30928","76490","SAINT-NICOLAS-DE-LA-HAIE","76","0.616667","49.55","FR","76"
"30929","76740","LE BOURG-DUN","76","0.9","49.8667","FR","76"
"30930","76190","BAONS-LE-COMTE","76","0.783333","49.65","FR","76"
"30931","76730","RAINFREVILLE","76","0.933333","49.7833","FR","76"
"30932","76390","AUMALE","76","1.75","49.7667","FR","76"
"30933","76220","DOUDEAUVILLE","76","1.70472","49.5725","FR","76"
"30934","76680","BOSC-MESNIL","76","1.35","49.6667","FR","76"
"30935","76116","SAINT-DENIS-LE-THIBOULT","76","1.36667","49.4667","FR","76"
"30936","76570","EMANVILLE","76","0.966667","49.6167","FR","76"
"30937","76540","CRIQUETOT-LE-MAUCONDUIT","76","0.566667","49.8","FR","76"
"30938","76890","BERTRIMONT","76","1","49.6667","FR","76"
"30939","76270","NESLE-HODENG","76","1.5","49.7","FR","76"
"30940","76110","GRAINVILLE-YMAUVILLE","76","0.416667","49.6667","FR","76"
"30941","76540","LIMPIVILLE","76","0.5","49.6833","FR","76"
"30942","76440","LE THIL-RIBERPRE","76","1.58333","49.65","FR","76"
"30943","76110","GONFREVILLE-CAILLOT","76","0.433333","49.65","FR","76"
"30944","76560","CARVILLE-POT-DE-FER","76","0.716667","49.7167","FR","76"
"30945","76280","VERGETOT","76","0.283333","49.6167","FR","76"
"30946","76160","LA VIEUX-RUE","76","1.25","49.5","FR","76"
"30947","76780","SIGY-EN-BRAY","76","1.5","49.55","FR","76"
"30948","76550","SAUQUEVILLE","76","1.06667","49.85","FR","76"
"30949","76116","CATENAY","76","1.33333","49.5167","FR","76"
"30950","76170","AUBERVILLE-LA-CAMPAGNE","76","0.6","49.5333","FR","76"
"30951","76730","BACQUEVILLE-EN-CAUX","76","1","49.7833","FR","76"
"30952","76660","GRANDCOURT","76","1.5","49.9167","FR","76"
"30953","76850","LA CRIQUE","76","1.2","49.6833","FR","76"
"30954","76440","LA FERTE-SAINT-SAMSON","76","1.53333","49.5833","FR","76"
"30955","76890","BIVILLE-LA-BAIGNARDE","76","1.05","49.7167","FR","76"
"30956","76440","POMMEREUX","76","1.61667","49.6","FR","76"
"30957","76680","MONTEROLIER","76","1.35","49.6333","FR","76"
"30958","76480","JUMIEGES","76","0.816667","49.4333","FR","76"
"30959","76110","SAINT-MACLOU-LA-BRIERE","76","0.466667","49.65","FR","76"
"30960","76890","TOTES","76","1.05","49.6833","FR","76"
"30961","76570","LIMESY","76","0.933333","49.6167","FR","76"
"30962","76640","RICARVILLE","76","0.6","49.6333","FR","76"
"30963","76370","GREGES","76","1.15","49.9167","FR","76"
"30964","76430","SAINT-VIGOR-D'YMONVILLE","76","0.366667","49.5","FR","76"
"30965","76560","BOUDEVILLE","76","0.883333","49.7167","FR","76"
"30966","76110","MANNEVILLE-LA-GOUPIL","76","0.35","49.6167","FR","76"
"30967","76110","TOCQUEVILLE-LES-MURS","76","0.5","49.6667","FR","76"
"30968","76750","BOSC-ROGER-SUR-BUCHY","76","1.36667","49.5833","FR","76"
"30969","76560","ANVEVILLE","76","0.733333","49.7","FR","76"
"30970","76760","SAINT-MARTIN-AUX-ARBRES","76","0.883333","49.65","FR","76"
"30971","76740","FONTAINE-LE-DUN","76","0.85","49.8167","FR","76"
"30972","76750","HERONCHELLES","76","1.38333","49.5333","FR","76"
"30973","76440","LONGMESNIL","76","1.61667","49.6167","FR","76"
"30974","76940","VATTEVILLE-LA-RUE","76","0.684722","49.4903","FR","76"
"30975","76270","BULLY","76","1.36667","49.7333","FR","76"
"30976","76750","BOIS-GUILBERT","76","1.41667","49.55","FR","76"
"30977","76260","SAINT-PIERRE-EN-VAL","76","1.45","50.0167","FR","76"
"30978","76910","TOCQUEVILLE-SUR-EU","76","1.28333","50","FR","76"
"30979","76340","NESLE-NORMANDEUSE","76","1.66667","49.9167","FR","76"
"30980","76130","MONT-SAINT-AIGNAN","76","1.08333","49.4667","FR","76"
"30981","76260","MELLEVILLE","76","1.46667","49.95","FR","76"
"30982","76370","BELLEVILLE-SUR-MER","76","1.16667","49.95","FR","76"
"30983","76450","PALUEL","76","0.633333","49.8333","FR","76"
"30984","76460","MANNEVILLE-ES-PLAINS","76","0.75","49.85","FR","76"
"30985","76890","VAL-DE-SAANE","76","0.964444","49.7045","FR","76"
"30986","76730","BRACHY","76","0.95","49.8167","FR","76"
"30987","76440","SERQUEUX","76","1.55","49.6333","FR","76"
"30988","76730","LAMBERVILLE","76","1","49.7667","FR","76"
"30989","76690","FRICHEMESNIL","76","1.13333","49.6167","FR","76"
"30990","76240","BONSECOURS","76","1.13333","49.4333","FR","76"
"30991","76760","YERVILLE","76","0.9","49.6667","FR","76"
"30992","76630","GOUCHAUPRE","76","1.3","49.9333","FR","76"
"30993","76200","DIEPPE","76","1.08333","49.9333","FR","76"
"30994","76510","MEULERS","76","1.21667","49.85","FR","76"
"30995","76500","ORIVAL","76","0.983333","49.3","FR","76"
"30996","76540","SASSETOT-LE-MAUCONDUIT","76","0.528333","49.8037","FR","76"
"30997","76750","ESTOUTEVILLE-ECALLES","76","1.31667","49.5833","FR","76"
"30998","76510","SAINT-JACQUES-D'ALIERMONT","76","1.26667","49.85","FR","76"
"30999","76750","ERNEMONT-SUR-BUCHY","76","1.36667","49.5333","FR","76"
"31000","76290","MONTIVILLIERS","76","0.2","49.55","FR","76"
"31001","76290","FONTAINE-LA-MALLET","76","0.15","49.5333","FR","76"
"31002","76280","LA POTERIE-CAP-D'ANTIFER","76","0.183333","49.6667","FR","76"
"31003","76780","LA HAYE","76","1.44139","49.4659","FR","76"
"31004","76260","VILLY-SUR-YERES","76","1.45","49.9333","FR","76"
"31005","76300","SOTTEVILLE-LES-ROUEN","76","1.1","49.4167","FR","76"
"31006","76190","CROIX-MARE","76","0.85","49.6","FR","76"
"31007","76520","LES AUTHIEUX-SUR-LE-PORT-SAINT-OUEN","76","1.13361","49.3403","FR","76"
"31008","76450","SASSEVILLE","76","0.683333","49.7833","FR","76"
"31009","76540","YPREVILLE-BIVILLE","76","0.533333","49.7","FR","76"
"31010","76400","SAINTE-HELENE-BONDEVILLE","76","0.466667","49.7667","FR","76"
"31011","76690","SIERVILLE","76","1.03333","49.5833","FR","76"
"31012","76190","ECALLES-ALIX","76","0.833333","49.6167","FR","76"
"31013","76590","CROSVILLE-SUR-SCIE","76","1.08333","49.8167","FR","76"
"31014","76540","ANGERVILLE-LA-MARTEL","76","0.5","49.7667","FR","76"
"31015","76740","BOURVILLE","76","0.816667","49.8","FR","76"
"31016","76390","VIEUX-ROUEN-SUR-BRESLE","76","1.71667","49.8333","FR","76"
"31017","76390","MORIENNE","76","1.71667","49.7833","FR","76"
"31018","76430","GRAIMBOUVILLE","76","0.333333","49.5833","FR","76"
"31019","76650","PETIT-COURONNE","76","1.0275","49.3856","FR","76"
"31020","76730","SAINT-OUEN-LE-MAUGER","76","0.966667","49.7667","FR","76"
"31021","76890","SAINT-DENIS-SUR-SCIE","76","1.1","49.7167","FR","76"
"31022","76270","NEUVILLE-FERRIERES","76","1.46667","49.7167","FR","76"
"31023","76890","LA FONTELAYE","76","0.95","49.6833","FR","76"
"31024","76560","LE TORP-MESNIL","76","0.9","49.7167","FR","76"
"31025","76760","CRIQUETOT-SUR-OUVILLE","76","0.85","49.6833","FR","76"
"31026","76690","ESTEVILLE","76","1.23333","49.6","FR","76"
"31027","76560","ROUTES","76","0.75","49.7333","FR","76"
"31028","76510","RICARVILLE-DU-VAL","76","1.28333","49.8167","FR","76"
"31029","76760","ANCRETIEVILLE-SAINT-VICTOR","76","0.971667","49.6534","FR","76"
"31030","76510","DAMPIERRE-SAINT-NICOLAS","76","1.2","49.8667","FR","76"
"31031","76530","MAUNY","76","0.883333","49.3833","FR","76"
"31032","76170","GRAND-CAMP","76","0.591667","49.5583","FR","76"
"31033","76690","MONT-CAUVAIRE","76","1.11667","49.5667","FR","76"
"31034","76690","AUTHIEUX-RATIEVILLE","76","1.15","49.6","FR","76"
"31035","76570","PAVILLY","76","0.966667","49.5667","FR","76"
"31036","76890","BUTOT","76","1.03333","49.6167","FR","76"
"31037","76780","MESANGUEVILLE","76","1.56667","49.55","FR","76"
"31038","76133","EPOUVILLE","76","0.216667","49.5667","FR","76"
"31039","76160","PREAUX","76","1.21667","49.4833","FR","76"
"31040","76260","FLOCQUES","76","1.36667","50.0333","FR","76"
"31041","76780","LE MESNIL-LIEUBRAY","76","1.51667","49.5","FR","76"
"31042","76750","PIERREVAL","76","1.25","49.55","FR","76"
"31043","76430","OUDALLE","76","0.3","49.5","FR","76"
"31044","76890","SAINT-VAAST-DU-VAL","76","1.01667","49.6833","FR","76"
"31045","76410","SAINT-AUBIN-LES-ELBEUF","76","1.01667","49.3","FR","76"
"31046","76730","SASSETOT-LE-MALGARDE","76","0.9","49.7667","FR","76"
"31047","76260","BAROMESNIL","76","1.41667","49.9833","FR","76"
"31048","76540","THIETREVILLE","76","0.516667","49.7167","FR","76"
"31049","76630","LES IFS","76","1.4","49.8833","FR","76"
"31050","76720","CRESSY","76","1.16667","49.7167","FR","76"
"31051","76660","PUISENVAL","76","1.46667","49.8833","FR","76"
"31052","76440","LA BELLIERE","76","1.6","49.6","FR","76"
"31053","76940","LA MAILLERAYE-SUR-SEINE","76","0.766667","49.4833","FR","76"
"31054","76750","SAINT-GERMAIN-DES-ESSOURTS","76","1.31667","49.5333","FR","76"
"31055","76320","CAUDEBEC-LES-ELBEUF","76","1.03333","49.2833","FR","76"
"31056","76740","SAINT-AUBIN-SUR-MER","76","0.883333","49.8833","FR","76"
"31057","76450","GRAINVILLE-LA-TEINTURIERE","76","0.65","49.75","FR","76"
"31058","76260","LONGROY","76","1.53333","49.9833","FR","76"
"31059","76440","SAINTE-GENEVIEVE","76","1.43445","49.6537","FR","76"
"31060","76890","GUEUTTEVILLE","76","1","49.65","FR","76"
"31061","76560","CANVILLE-LES-DEUX-EGLISES","76","0.833333","49.7667","FR","76"
"31062","76270","NEUFCHATEL-EN-BRAY","76","1.45","49.7333","FR","76"
"31063","76210","BERNIERES","76","0.483333","49.6167","FR","76"
"31064","76730","AUPPEGARD","76","1.03333","49.8333","FR","76"
"31065","76390","ELLECOURT","76","1.71667","49.8","FR","76"
"31066","76840","HENOUVILLE","76","0.966667","49.4833","FR","76"
"31067","76660","SAINT-PIERRE-DES-JONQUIERES","76","1.45","49.85","FR","76"
"31068","76460","LE MESNIL-DURDENT","76","0.766667","49.8167","FR","76"
"31069","76590","LONGUEVILLE-SUR-SCIE","76","1.1","49.8","FR","76"
"31070","76550","COLMESNIL-MANNEVILLE","76","1.03333","49.85","FR","76"
"31071","76730","HERMANVILLE","76","0.983333","49.8167","FR","76"
"31072","76880","MARTIGNY","76","1.15","49.8667","FR","76"
"31073","76170","LILLEBONNE","76","0.55","49.5167","FR","76"
"31074","76660","WANCHY-CAPVAL","76","1.36667","49.85","FR","76"
"31075","76850","SEVIS","76","1.16667","49.7","FR","76"
"31076","76460","SAINT-VALERY-EN-CAUX","76","0.733333","49.8667","FR","76"
"31077","76510","SAINT-VAAST-D'EQUIQUEVILLE","76","1.26667","49.8167","FR","76"
"31078","76660","SMERMESNIL","76","1.48333","49.8333","FR","76"
"31079","76890","SAINT-OUEN-DU-BREUIL","76","1.01667","49.6333","FR","76"
"31080","76540","VINNEMERVILLE","76","0.533333","49.8","FR","76"
"31081","76410","TOURVILLE-LA-RIVIERE","76","1.1","49.3333","FR","76"
"31082","76270","FESQUES","76","1.48333","49.7833","FR","76"
"31083","76310","SAINTE-ADRESSE","76","0.083333","49.5","FR","76"
"31084","76640","BENNETOT","76","0.55","49.6667","FR","76"
